96143,,1211,,1577,,682,,511,,1032,,394,,327,,197,,72,,82,,65,,108
95231,,643,,1485,,2268,,886,,509,,280,,113,,123,,104,,42,,51,,20
95247,,1021,,1031,,1935,,470,,360,,253,,190,,129,,158,,73,,154,,265
95655,,1456,,714,,1211,,307,,185,,290,,137,,217,,407,,126,,230,,271
94005,,1548,,1170,,976,,265,,300,,470,,265,,256,,237,,155,,274,,496
95236,,997,,825,,889,,229,,275,,145,,189,,172,,115,,241,,220,,236
96013,,737,,830,,1394,,593,,177,,304,,142,,99,,124,,23,,46,,59
92121,,1809,,1065,,876,,468,,317,,108,,167,,308,,359,,82,,355,,710
93252,,374,,469,,2601,,272,,176,,103,,40,,59,,64,,36,,59,,34
93202,,846,,803,,949,,491,,389,,384,,173,,105,,41,,41,,0,,25
96096,,204,,135,,365,,87,,21,,38,,52,,30,,52,,19,,10,,30
94951,,1215,,1053,,1213,,353,,222,,172,,209,,253,,390,,70,,158,,441
90704,,1210,,1198,,666,,638,,460,,379,,213,,164,,226,,45,,129,,154
96073,,1293,,863,,1635,,391,,254,,210,,259,,207,,203,,112,,189,,331
93650,,691,,674,,1358,,379,,238,,322,,194,,98,,69,,0,,47,,18
95045,,1004,,1082,,1066,,424,,426,,224,,227,,252,,161,,116,,101,,155
95249,,953,,627,,1399,,275,,291,,205,,146,,312,,128,,89,,90,,44
95258,,1050,,852,,1184,,387,,264,,127,,263,,72,,282,,178,,135,,194
95328,,795,,747,,1566,,367,,462,,214,,169,,142,,125,,26,,0,,37
95228,,1223,,648,,1284,,176,,375,,374,,116,,272,,234,,36,,70,,218
90021,,797,,613,,1322,,374,,325,,163,,87,,19,,136,,29,,56,,221
95383,,467,,745,,1636,,247,,234,,117,,105,,117,,91,,82,,106,,113
96055,,747,,793,,1744,,427,,290,,170,,232,,95,,74,,116,,38,,98
92549,,693,,493,,780,,217,,137,,234,,197,,50,,167,,30,,102,,52
95004,,1158,,884,,1198,,413,,416,,143,,208,,172,,150,,115,,144,,281
95379,,1042,,749,,1345,,447,,357,,309,,200,,182,,133,,40,,71,,52
96122,,842,,1218,,1737,,446,,373,,202,,324,,237,,218,,104,,90,,66
92004,,623,,551,,1161,,284,,353,,146,,114,,122,,103,,25,,27,,0
93602,,1162,,767,,1418,,295,,282,,270,,237,,189,,228,,93,,143,,192
92278,,3776,,426,,57,,76,,1089,,2331,,453,,109,,61,,44,,39,,0
95614,,1338,,954,,1033,,366,,268,,289,,233,,136,,151,,243,,326,,280
92536,,850,,564,,1352,,418,,88,,221,,182,,114,,95,,79,,102,,115
95623,,876,,1116,,1422,,324,,341,,232,,360,,74,,195,,186,,138,,142
90010,,1889,,708,,1272,,194,,462,,382,,367,,266,,301,,70,,189,,366
94535,,2177,,775,,449,,394,,837,,682,,344,,209,,296,,69,,102,,19
93451,,1276,,1010,,930,,535,,389,,427,,228,,103,,205,,31,,169,,199
95423,,512,,548,,1743,,315,,180,,190,,106,,33,,94,,41,,32,,69
92661,,1230,,811,,1472,,280,,185,,152,,137,,152,,284,,98,,178,,575
95321,,534,,928,,1611,,446,,294,,222,,120,,86,,97,,19,,124,,54
93675,,576,,585,,991,,290,,175,,103,,89,,93,,185,,13,,180,,33
94111,,1234,,806,,1239,,247,,212,,155,,57,,71,,122,,77,,115,,984
93265,,779,,457,,1340,,302,,124,,155,,189,,38,,177,,38,,106,,107
94508,,912,,1490,,906,,1089,,257,,240,,156,,160,,210,,40,,114,,136
92590,,1019,,665,,1259,,304,,227,,324,,154,,166,,174,,35,,88,,212
91905,,313,,31,,486,,11,,52,,9,,52,,65,,57,,0,,44,,54
92823,,968,,606,,631,,203,,231,,124,,92,,88,,173,,91,,239,,333
92256,,727,,703,,1540,,464,,163,,243,,103,,100,,192,,58,,55,,52
93272,,912,,435,,829,,306,,241,,281,,302,,78,,92,,4,,24,,19
95627,,931,,585,,881,,283,,258,,249,,227,,173,,149,,42,,77,,58
95546,,740,,729,,1090,,485,,235,,203,,268,,84,,127,,17,,24,,26
93242,,948,,593,,1000,,335,,231,,404,,219,,149,,75,,21,,38,,69
95562,,995,,704,,1020,,338,,327,,276,,339,,207,,60,,52,,30,,70
92036,,854,,583,,841,,379,,140,,139,,110,,148,,189,,86,,125,,121
92140,,975,,1488,,26,,1011,,824,,385,,117,,66,,43,,0,,6,,11
95633,,782,,734,,1428,,219,,216,,222,,192,,183,,94,,106,,160,,124
93437,,1462,,370,,538,,210,,217,,347,,271,,231,,255,,73,,112,,116
96035,,919,,682,,1179,,349,,340,,227,,283,,137,,135,,15,,86,,29
96137,,723,,779,,1790,,290,,222,,311,,77,,88,,150,,87,,123,,154
93921,,686,,708,,1212,,193,,224,,204,,55,,166,,150,,65,,134,,203
95634,,654,,774,,1220,,262,,124,,298,,218,,197,,89,,108,,60,,72
90058,,684,,325,,1080,,296,,265,,219,,90,,72,,29,,19,,13,,6
95982,,931,,578,,883,,185,,215,,219,,195,,74,,246,,97,,76,,202
96114,,1030,,600,,1051,,381,,109,,72,,236,,192,,111,,134,,230,,165
90089,,103,,1321,,1852,,1287,,44,,71,,0,,0,,16,,0,,0,,6
94129,,1412,,461,,246,,127,,84,,161,,160,,163,,250,,97,,209,,622
95442,,904,,776,,1306,,302,,151,,65,,252,,229,,103,,152,,178,,248
93643,,432,,599,,1210,,176,,182,,205,,199,,25,,145,,63,,0,,36
95237,,815,,709,,1083,,434,,213,,104,,186,,289,,103,,54,,76,,65
96145,,1165,,677,,620,,245,,314,,244,,265,,215,,194,,66,,147,,152
92283,,439,,424,,1054,,261,,199,,108,,125,,46,,56,,27,,18,,23
95917,,866,,609,,1128,,380,,263,,195,,176,,132,,128,,46,,81,,74
94525,,1166,,731,,783,,239,,243,,172,,156,,194,,178,,109,,301,,305
95458,,442,,499,,1414,,244,,149,,234,,171,,81,,36,,19,,7,,0
93066,,849,,957,,887,,429,,331,,167,,155,,100,,130,,23,,223,,248
93523,,971,,256,,626,,133,,98,,172,,210,,155,,171,,94,,138,,56
94038,,834,,722,,818,,211,,93,,283,,74,,94,,179,,46,,67,,509
94599,,805,,631,,1500,,234,,207,,92,,219,,118,,85,,79,,138,,264
93430,,514,,947,,1081,,320,,253,,163,,117,,108,,82,,85,,90,,243
94720,,34,,1280,,1681,,1091,,117,,64,,33,,0,,9,,0,,0,,0
93532,,692,,492,,806,,252,,88,,81,,76,,160,,168,,73,,172,,114
93453,,1156,,583,,930,,317,,168,,75,,242,,251,,206,,98,,136,,246
95457,,814,,628,,1378,,291,,336,,251,,109,,77,,103,,81,,119,,75
94130,,575,,896,,886,,546,,172,,305,,147,,59,,134,,48,,51,,9
95536,,819,,979,,825,,461,,448,,227,,140,,136,,181,,59,,70,,76
92662,,894,,592,,1175,,268,,114,,105,,153,,149,,186,,71,,135,,305
96041,,507,,603,,1412,,233,,195,,137,,217,,106,,54,,8,,160,,0
93249,,620,,443,,438,,201,,356,,333,,129,,26,,18,,0,,0,,0
91330,,72,,1221,,845,,1159,,72,,18,,7,,7,,30,,0,,0,,0
95464,,712,,277,,1011,,196,,338,,186,,90,,11,,117,,15,,30,,6
92365,,352,,509,,977,,234,,176,,51,,55,,115,,94,,60,,61,,15
92285,,340,,345,,1559,,139,,233,,66,,61,,60,,44,,6,,38,,38
93616,,549,,550,,780,,323,,160,,328,,127,,3,,44,,0,,66,,48
93667,,453,,345,,812,,149,,121,,72,,57,,121,,90,,48,,87,,53
95570,,411,,631,,796,,238,,138,,119,,119,,132,,137,,50,,61,,48
95482,,8359,,8003,,9554,,3933,,3287,,2340,,1946,,1567,,1265,,597,,891,,536
95454,,392,,674,,782,,305,,124,,188,,90,,98,,171,,0,,50,,40
92227,,6112,,4437,,8623,,2775,,1426,,1512,,1236,,1118,,1106,,335,,479,,562
92391,,508,,546,,853,,375,,38,,249,,40,,62,,110,,0,,106,,74
95542,,500,,899,,516,,494,,262,,222,,125,,111,,141,,0,,0,,44
95690,,637,,413,,529,,128,,173,,172,,142,,153,,78,,69,,0,,135
95428,,386,,527,,1017,,289,,210,,166,,71,,83,,73,,3,,12,,6
96134,,561,,770,,738,,443,,198,,252,,137,,89,,120,,4,,49,,39
92061,,713,,329,,794,,214,,192,,218,,93,,106,,58,,11,,60,,90
95329,,875,,495,,910,,217,,163,,204,,209,,124,,149,,85,,137,,82
95669,,828,,700,,863,,359,,191,,115,,174,,240,,128,,39,,144,,138
92281,,339,,308,,708,,189,,121,,111,,71,,77,,30,,12,,15,,21
90067,,636,,407,,1080,,109,,125,,66,,163,,15,,126,,63,,108,,268
96020,,479,,478,,895,,153,,204,,202,,83,,72,,151,,73,,0,,19
96032,,509,,586,,703,,310,,245,,112,,111,,119,,136,,21,,31,,10
93527,,800,,320,,730,,36,,157,,75,,77,,63,,221,,119,,213,,159
95663,,768,,534,,620,,226,,131,,197,,22,,48,,121,,44,,85,,428
95918,,563,,210,,616,,85,,95,,28,,142,,34,,165,,68,,62,,94
92257,,229,,295,,876,,230,,64,,91,,82,,18,,0,,0,,16,,23
96025,,368,,556,,999,,271,,160,,170,,71,,62,,83,,24,,58,,25
93206,,630,,390,,517,,240,,186,,226,,123,,101,,69,,30,,29,,16
93516,,327,,326,,1135,,152,,107,,88,,122,,30,,78,,18,,13,,45
95460,,436,,741,,966,,166,,242,,179,,180,,131,,119,,0,,54,,106
95245,,535,,486,,976,,169,,138,,119,,101,,154,,237,,45,,31,,27
93271,,534,,511,,862,,253,,177,,106,,47,,108,,84,,74,,126,,70
92386,,485,,270,,825,,108,,118,,146,,80,,126,,45,,50,,73,,9
95638,,718,,330,,634,,125,,86,,137,,95,,97,,186,,101,,109,,112
96027,,508,,724,,703,,396,,212,,185,,188,,77,,25,,44,,49,,56
95053,,72,,1757,,669,,1633,,118,,13,,0,,0,,21,,5,,8,,31
95311,,346,,384,,1097,,166,,61,,104,,131,,73,,82,,7,,37,,69
96109,,194,,51,,382,,38,,11,,36,,27,,63,,57,,5,,8,,0
89019,,607,,360,,778,,130,,242,,213,,110,,59,,77,,0,,26,,110
93553,,440,,526,,1014,,298,,79,,120,,91,,80,,94,,68,,82,,54
94511,,394,,377,,1258,,119,,156,,131,,63,,80,,89,,11,,80,,42
93205,,372,,305,,1236,,124,,165,,102,,69,,0,,66,,19,,34,,98
93222,,343,,476,,512,,206,,132,,123,,106,,37,,78,,12,,48,,77
95445,,459,,489,,647,,115,,239,,175,,200,,58,,45,,44,,44,,28
95465,,625,,595,,669,,181,,162,,171,,92,,166,,93,,6,,59,,290
93545,,511,,425,,739,,193,,256,,84,,133,,107,,74,,41,,14,,34
95002,,575,,294,,429,,77,,117,,102,,182,,98,,59,,87,,83,,64
93440,,534,,375,,415,,205,,117,,221,,26,,71,,107,,26,,62,,74
93258,,183,,463,,623,,343,,167,,77,,42,,6,,0,,0,,0,,11
95255,,418,,464,,1014,,272,,136,,90,,126,,127,,32,,31,,48,,20
93283,,316,,264,,1474,,130,,78,,103,,106,,65,,13,,21,,64,,0
95645,,574,,424,,449,,256,,172,,169,,139,,103,,42,,25,,61,,31
93040,,579,,300,,503,,190,,180,,184,,97,,108,,44,,22,,54,,0
95374,,350,,273,,636,,158,,159,,6,,97,,37,,104,,0,,51,,11
95441,,695,,483,,652,,169,,226,,166,,133,,141,,158,,17,,93,,75
95641,,417,,310,,659,,177,,125,,91,,69,,44,,72,,71,,37,,41
95372,,572,,327,,408,,190,,47,,158,,60,,117,,35,,60,,131,,101
92676,,760,,409,,593,,128,,72,,131,,103,,39,,88,,102,,137,,369
95567,,480,,304,,572,,207,,115,,152,,97,,60,,46,,17,,56,,34
93601,,462,,441,,715,,174,,117,,33,,142,,83,,67,,73,,100,,114
95947,,390,,287,,788,,187,,48,,106,,63,,64,,46,,47,,59,,57
95310,,334,,391,,886,,173,,220,,70,,28,,50,,133,,8,,16,,27
92273,,373,,170,,395,,63,,106,,180,,64,,45,,66,,14,,5,,0
93562,,369,,233,,776,,96,,98,,79,,66,,11,,81,,70,,63,,38
95524,,452,,633,,537,,214,,227,,164,,87,,126,,86,,57,,46,,78
95975,,687,,340,,778,,173,,168,,395,,85,,43,,80,,20,,0,,63
95469,,472,,508,,453,,219,,176,,155,,64,,129,,60,,28,,98,,51
93513,,525,,321,,430,,151,,149,,133,,88,,137,,68,,22,,54,,44
94956,,521,,525,,417,,247,,176,,101,,77,,73,,133,,41,,42,,156
95319,,179,,295,,637,,166,,72,,200,,0,,0,,0,,0,,26,,10
95573,,232,,475,,580,,283,,150,,112,,52,,29,,33,,13,,35,,0
95551,,474,,402,,793,,208,,201,,146,,89,,61,,48,,18,,10,,95
95525,,580,,366,,487,,217,,155,,109,,141,,95,,45,,38,,111,,35
96103,,288,,351,,514,,183,,63,,87,,49,,53,,110,,23,,32,,39
91902,,5917,,3452,,6227,,1436,,1558,,835,,1071,,828,,977,,349,,1001,,1314
93243,,442,,331,,264,,148,,154,,61,,157,,85,,162,,1,,5,,0
92347,,379,,205,,630,,115,,114,,89,,22,,32,,110,,36,,44,,22
93239,,600,,428,,259,,253,,229,,235,,103,,139,,41,,21,,7,,0
95977,,500,,623,,458,,255,,226,,120,,138,,70,,149,,69,,57,,39
93651,,634,,314,,684,,228,,152,,14,,54,,60,,169,,111,,119,,41
93925,,492,,439,,380,,127,,268,,186,,125,,63,,49,,21,,27,,65
92561,,441,,403,,507,,68,,112,,105,,36,,16,,182,,29,,144,,152
91962,,332,,306,,502,,87,,45,,93,,82,,65,,26,,103,,64,,73
96056,,343,,360,,706,,187,,66,,132,,77,,59,,56,,31,,73,,22
94924,,275,,449,,299,,140,,137,,112,,98,,58,,35,,41,,68,,35
96118,,281,,383,,669,,99,,108,,159,,107,,75,,74,,2,,25,,15
93461,,534,,289,,363,,113,,152,,117,,142,,74,,74,,40,,51,,60
91915,,9975,,3933,,5469,,1518,,1346,,1669,,1504,,1534,,2144,,821,,1886,,1486
92059,,266,,157,,565,,68,,106,,74,,51,,36,,34,,9,,11,,34
95246,,257,,376,,447,,93,,162,,88,,31,,68,,44,,57,,61,,29
90263,,45,,1257,,597,,1133,,93,,48,,21,,0,,7,,0,,0,,0
95589,,199,,385,,365,,148,,135,,83,,119,,51,,7,,0,,0,,41
95415,,389,,528,,414,,304,,165,,237,,99,,18,,57,,17,,14,,6
95421,,428,,419,,509,,146,,113,,100,,109,,87,,97,,14,,65,,116
93266,,270,,298,,405,,166,,164,,113,,27,,32,,60,,6,,0,,0
92086,,152,,308,,778,,185,,88,,53,,18,,34,,41,,6,,19,,16
95962,,462,,368,,466,,164,,94,,61,,84,,103,,31,,52,,80,,161
94020,,548,,298,,484,,51,,47,,82,,95,,29,,131,,63,,156,,192
94060,,711,,361,,289,,174,,221,,173,,90,,53,,85,,52,,61,,163
95211,,3,,855,,1046,,750,,100,,0,,8,,0,,0,,0,,0,,0
92242,,233,,190,,804,,129,,107,,65,,50,,24,,5,,16,,10,,17
93441,,403,,277,,390,,163,,75,,71,,51,,47,,51,,15,,74,,133
92321,,191,,213,,431,,39,,138,,16,,35,,35,,26,,29,,67,,19
95955,,282,,265,,304,,113,,48,,98,,34,,79,,81,,33,,6,,55
95449,,393,,468,,480,,259,,113,,111,,128,,146,,81,,5,,0,,18
92275,,141,,236,,459,,180,,97,,46,,10,,26,,18,,0,,0,,0
95937,,361,,302,,297,,122,,115,,78,,91,,82,,60,,54,,38,,23
93238,,502,,236,,690,,241,,28,,33,,60,,87,,193,,0,,73,,23
96028,,264,,264,,738,,116,,52,,70,,50,,56,,93,,10,,36,,45
96052,,300,,260,,821,,127,,153,,30,,61,,33,,48,,35,,28,,45
89439,,619,,302,,585,,51,,201,,77,,32,,156,,107,,56,,141,,100
92145,,621,,125,,373,,8,,38,,60,,95,,28,,60,,18,,180,,259
95916,,232,,246,,626,,145,,92,,39,,83,,18,,71,,13,,10,,7
95002,,575,,294,,429,,77,,117,,102,,182,,98,,59,,87,,83,,64
95968,,352,,167,,560,,64,,105,,65,,217,,19,,6,,25,,11,,7
94923,,267,,175,,226,,91,,105,,10,,55,,37,,34,,0,,30,,80
93426,,496,,307,,427,,187,,183,,171,,29,,36,,68,,48,,17,,64
95452,,388,,277,,371,,111,,110,,67,,0,,113,,120,,0,,0,,144
91008,,302,,165,,628,,56,,38,,36,,29,,42,,53,,7,,81,,125
95313,,258,,142,,397,,42,,71,,75,,107,,43,,58,,0,,0,,4
93432,,306,,279,,282,,94,,120,,60,,45,,73,,15,,0,,72,,106
95664,,346,,289,,301,,165,,37,,80,,47,,16,,51,,19,,106,,114
92399,,14494,,10576,,16143,,4932,,3762,,2856,,2649,,2636,,2472,,1164,,2452,,2147
95919,,188,,307,,568,,202,,66,,18,,57,,96,,42,,0,,14,,0
95039,,334,,448,,284,,133,,171,,234,,62,,27,,111,,11,,0,,33
95548,,195,,313,,665,,159,,118,,68,,39,,14,,66,,5,,30,,9
93920,,238,,287,,148,,102,,115,,121,,56,,34,,8,,39,,19,,31
96146,,328,,343,,143,,200,,89,,119,,78,,40,,89,,22,,17,,17
94514,,219,,179,,290,,63,,82,,78,,69,,4,,24,,35,,18,,25
93626,,264,,59,,407,,68,,5,,18,,17,,48,,63,,9,,37,,58
96057,,239,,351,,668,,195,,105,,96,,41,,51,,81,,14,,0,,7
93201,,202,,148,,302,,102,,69,,57,,66,,13,,33,,0,,7,,3
94957,,190,,157,,363,,39,,10,,17,,22,,29,,21,,3,,53,,153
95497,,150,,152,,560,,34,,61,,43,,12,,18,,31,,13,,27,,63
95942,,281,,193,,633,,138,,38,,125,,30,,76,,0,,0,,57,,10
95346,,143,,236,,720,,128,,17,,124,,11,,29,,28,,0,,42,,0
95389,,706,,241,,134,,78,,76,,419,,253,,59,,4,,4,,28,,26
96107,,457,,233,,303,,101,,101,,145,,54,,73,,85,,76,,5,,50
95635,,287,,333,,236,,105,,202,,89,,35,,55,,88,,16,,0,,30
93422,,9516,,6631,,9336,,2727,,2214,,1630,,1815,,1929,,2055,,883,,1365,,1529
95323,,283,,188,,435,,91,,95,,42,,46,,38,,64,,22,,36,,37
93544,,221,,127,,476,,46,,81,,68,,20,,30,,9,,15,,38,,41
92322,,251,,148,,228,,95,,0,,81,,14,,36,,77,,0,,41,,55
96039,,234,,306,,516,,148,,99,,109,,64,,27,,70,,12,,11,,0
92070,,241,,253,,408,,143,,63,,61,,89,,5,,49,,19,,29,,36
95689,,184,,262,,690,,107,,105,,56,,3,,17,,38,,0,,111,,9
96023,,218,,293,,354,,156,,130,,95,,35,,53,,14,,10,,18,,0
92282,,77,,116,,323,,34,,59,,6,,58,,0,,24,,0,,0,,12
96008,,271,,208,,403,,135,,83,,19,,40,,23,,100,,28,,20,,31
93653,,250,,180,,540,,93,,48,,26,,78,,60,,13,,11,,12,,89
95681,,327,,265,,278,,164,,131,,35,,0,,31,,88,,73,,58,,12
95547,,369,,324,,443,,116,,86,,107,,74,,54,,89,,39,,95,,33
93606,,112,,65,,124,,60,,31,,55,,18,,7,,0,,6,,0,,0
96140,,389,,259,,302,,88,,131,,114,,37,,53,,29,,55,,76,,65
92518,,171,,62,,705,,55,,25,,33,,29,,19,,38,,5,,11,,18
93518,,224,,234,,512,,61,,58,,18,,70,,63,,43,,4,,75,,66
96024,,199,,258,,465,,77,,96,,64,,81,,28,,68,,6,,22,,15
95528,,314,,218,,364,,119,,50,,91,,59,,44,,93,,37,,30,,9
96051,,252,,233,,521,,135,,67,,20,,95,,29,,56,,0,,33,,50
93624,,334,,260,,338,,115,,188,,174,,76,,11,,13,,0,,17,,0
91963,,194,,114,,413,,61,,0,,137,,12,,44,,13,,13,,14,,14
93668,,196,,296,,507,,153,,109,,148,,72,,0,,0,,0,,0,,10
92368,,218,,135,,354,,78,,76,,81,,9,,8,,62,,12,,25,,2
95636,,183,,55,,338,,27,,13,,11,,55,,16,,44,,0,,30,,42
95369,,248,,175,,349,,83,,69,,85,,60,,37,,32,,8,,29,,20
95565,,381,,274,,144,,70,,98,,109,,196,,69,,71,,22,,0,,20
95553,,282,,451,,369,,330,,52,,154,,81,,41,,44,,0,,31,,0
92091,,340,,303,,572,,155,,19,,30,,36,,25,,116,,68,,31,,163
96142,,196,,174,,153,,44,,81,,64,,46,,17,,28,,44,,8,,38
96047,,161,,158,,329,,85,,54,,33,,29,,5,,62,,10,,20,,21
96113,,406,,273,,1237,,179,,114,,147,,52,,74,,68,,2,,34,,9
93218,,144,,245,,203,,155,,92,,52,,24,,32,,16,,3,,0,,15
91916,,336,,265,,548,,135,,78,,93,,62,,29,,46,,10,,36,,112
95701,,225,,222,,221,,101,,71,,54,,55,,41,,67,,11,,31,,16
96069,,128,,212,,363,,71,,62,,68,,21,,16,,57,,0,,20,,25
94576,,23,,20,,34,,8,,12,,0,,13,,0,,0,,10,,0,,0
95306,,265,,144,,419,,28,,131,,70,,32,,76,,22,,21,,13,,16
94528,,308,,135,,343,,14,,42,,33,,0,,0,,13,,35,,0,,306
96120,,268,,247,,341,,150,,47,,78,,70,,28,,88,,19,,14,,21
95410,,90,,313,,396,,83,,96,,108,,37,,37,,12,,0,,15,,15
95466,,223,,351,,226,,140,,166,,118,,26,,6,,34,,20,,40,,24
95226,,55,,44,,0,,0,,44,,0,,0,,0,,0,,0,,55,,0
95674,,262,,153,,193,,78,,58,,55,,64,,35,,66,,4,,20,,35
95830,,155,,218,,174,,57,,43,,113,,6,,22,,33,,17,,59,,23
94586,,293,,224,,232,,76,,56,,55,,43,,47,,31,,33,,37,,139
95303,,291,,165,,344,,70,,53,,106,,91,,16,,37,,26,,33,,24
95703,,335,,197,,343,,77,,73,,41,,10,,138,,45,,36,,66,,46
95113,,356,,109,,280,,56,,67,,16,,98,,23,,22,,35,,55,,93
92339,,309,,248,,200,,74,,99,,50,,71,,16,,62,,15,,68,,102
95943,,178,,231,,199,,112,,48,,71,,43,,22,,60,,3,,12,,38
94933,,386,,434,,85,,213,,54,,77,,116,,46,,136,,44,,22,,112
92258,,59,,101,,130,,15,,99,,46,,0,,0,,0,,0,,0,,0
94937,,354,,369,,307,,180,,68,,150,,59,,62,,26,,28,,47,,103
95017,,250,,205,,179,,97,,66,,49,,64,,40,,48,,11,,30,,50
95615,,285,,220,,275,,132,,43,,85,,46,,20,,55,,21,,9,,94
95629,,149,,194,,415,,177,,67,,0,,70,,0,,0,,29,,0,,0
90742,,328,,264,,245,,77,,53,,78,,78,,24,,54,,23,,30,,175
95317,,222,,157,,257,,84,,86,,61,,70,,20,,30,,8,,7,,13
94939,,2369,,1394,,1773,,402,,248,,259,,294,,283,,398,,152,,386,,1341
93254,,118,,108,,190,,47,,22,,39,,45,,33,,29,,4,,3,,4
95549,,200,,274,,222,,115,,109,,66,,57,,52,,33,,16,,13,,13
96058,,212,,194,,311,,60,,207,,33,,36,,40,,0,,3,,27,,0
95960,,161,,255,,383,,117,,88,,73,,81,,22,,3,,0,,32,,0
